1,-1,-2,4,-7,14,27,53,-105,-210,
1,-1,-2,4,-7,14,27,-53,106,211,
1,-1,-2,4,-7,14,27,-53,106,-211,
1,-1,-2,4,-7,14,27,-53,-106,212,
1,-1,-2,4,-7,14,27,-53,-106,-212,
1,-1,-2,4,-7,14,-27,54,107,213,
1,-1,-2,4,-7,14,-27,54,107,-213,
1,-1,-2,4,-7,14,-27,54,-107,214,
1,-1,-2,4,-7,14,-27,54,-107,-214,
1,-1,-2,4,-7,14,-27,-54,108,215,
1,-1,-2,4,-7,14,-27,-54,108,-215,
1,-1,-2,4,-7,14,-27,-54,-108,216,
1,-1,-2,4,-7,14,-27,-54,-108,-216,
1,-1,-2,4,-7,-14,28,55,109,217,
1,-1,-2,4,-7,-14,28,55,109,-217,
1,-1,-2,4,-7,-14,28,55,-109,218,
1,-1,-2,4,-7,-14,28,55,-109,-218,
1,-1,-2,4,-7,-14,28,-55,110,219,
1,-1,-2,4,-7,-14,28,-55,110,-219,
1,-1,-2,4,-7,-14,28,-55,-110,220,
1,-1,-2,4,-7,-14,28,-55,-110,-220,
1,-1,-2,4,-7,-14,-28,56,111,221,
1,-1,-2,4,-7,-14,-28,56,111,-221,
1,-1,-2,4,-7,-14,-28,56,-111,222,
1,-1,-2,4,-7,-14,-28,56,-111,-222,
1,-1,-2,4,-7,-14,-28,-56,112,223,
1,-1,-2,4,-7,-14,-28,-56,112,-223,
1,-1,-2,4,-7,-14,-28,-56,-112,224,
1,-1,-2,4,-7,-14,-28,-56,-112,-224,
1,-1,-2,-4,8,15,29,57,113,225,
1,-1,-2,-4,8,15,29,57,113,-225,
1,-1,-2,-4,8,15,29,57,-113,226,
1,-1,-2,-4,8,15,29,57,-113,-226,
1,-1,-2,-4,8,15,29,-57,114,227,
1,-1,-2,-4,8,15,29,-57,114,-227,
1,-1,-2,-4,8,15,29,-57,-114,228,
1,-1,-2,-4,8,15,29,-57,-114,-228,
1,-1,-2,-4,8,15,-29,58,115,229,
1,-1,-2,-4,8,15,-29,58,115,-229,
1,-1,-2,-4,8,15,-29,58,-115,230,
1,-1,-2,-4,8,15,-29,58,-115,-230,
1,-1,-2,-4,8,15,-29,-58,116,231,
1,-1,-2,-4,8,15,-29,-58,116,-231,
1,-1,-2,-4,8,15,-29,-58,-116,232,
1,-1,-2,-4,8,15,-29,-58,-116,-232,
1,-1,-2,-4,8,-15,30,59,117,233,
1,-1,-2,-4,8,-15,30,59,117,-233,
1,-1,-2,-4,8,-15,30,59,-117,234,
1,-1,-2,-4,8,-15,30,59,-117,-234,
1,-1,-2,-4,8,-15,30,-59,118,235,
1,-1,-2,-4,8,-15,30,-59,118,-235,
1,-1,-2,-4,8,-15,30,-59,-118,236,
1,-1,-2,-4,8,-15,30,-59,-118,-236,
1,-1,-2,-4,8,-15,-30,60,119,237,
1,-1,-2,-4,8,-15,-30,60,119,-237,
1,-1,-2,-4,8,-15,-30,60,-119,238,
1,-1,-2,-4,8,-15,-30,60,-119,-238,
1,-1,-2,-4,8,-15,-30,-60,120,239,
1,-1,-2,-4,8,-15,-30,-60,120,-239,
1,-1,-2,-4,8,-15,-30,-60,-120,240,
1,-1,-2,-4,8,-15,-30,-60,-120,-240,
1,-1,-2,-4,-8,16,31,61,121,241,
1,-1,-2,-4,-8,16,31,61,121,-241,
1,-1,-2,-4,-8,16,31,61,-121,242,
1,-1,-2,-4,-8,16,31,61,-121,-242,
1,-1,-2,-4,-8,16,31,-61,122,243,
1,-1,-2,-4,-8,16,31,-61,122,-243,
1,-1,-2,-4,-8,16,31,-61,-122,244,
1,-1,-2,-4,-8,16,31,-61,-122,-244,
1,-1,-2,-4,-8,16,-31,62,123,245,
1,-1,-2,-4,-8,16,-31,62,123,-245,
1,-1,-2,-4,-8,16,-31,62,-123,246,
1,-1,-2,-4,-8,16,-31,62,-123,-246,
1,-1,-2,-4,-8,16,-31,-62,124,247,
1,-1,-2,-4,-8,16,-31,-62,124,-247,
1,-1,-2,-4,-8,16,-31,-62,-124,248,
1,-1,-2,-4,-8,16,-31,-62,-124,-248,
1,-1,-2,-4,-8,-16,32,63,125,249,
1,-1,-2,-4,-8,-16,32,63,125,-249,
1,-1,-2,-4,-8,-16,32,63,-125,250,
1,-1,-2,-4,-8,-16,32,63,-125,-250,
1,-1,-2,-4,-8,-16,32,-63,126,251,
1,-1,-2,-4,-8,-16,32,-63,126,-251,
1,-1,-2,-4,-8,-16,32,-63,-126,252,
1,-1,-2,-4,-8,-16,32,-63,-126,-252,
1,-1,-2,-4,-8,-16,-32,64,127,253,
1,-1,-2,-4,-8,-16,-32,64,127,-253,
1,-1,-2,-4,-8,-16,-32,64,-127,254,
1,-1,-2,-4,-8,-16,-32,64,-127,-254,
1,-1,-2,-4,-8,-16,-32,-64,128,255,
1,-1,-2,-4,-8,-16,-32,-64,128,-255,
1,-1,-2,-4,-8,-16,-32,-64,-128,256,
1,-1,-2,-4,-8,-16,-32,-64,-128,-256,
-1,2,3,5,9,17,33,65,129,257,
-1,2,3,5,9,17,33,65,129,-257,
-1,2,3,5,9,17,33,65,-129,258,
-1,2,3,5,9,17,33,65,-129,-258,
-1,2,3,5,9,17,33,-65,130,259,
-1,2,3,5,9,17,33,-65,130,-259,
-1,2,3,5,9,17,33,-65,-130,260,
-1,2,3,5,9,17,33,-65,-130,-260,
-1,2,3,5,9,17,-33,66,131,261,
-1,2,3,5,9,17,-33,66,131,-261,
-1,2,3,5,9,17,-33,66,-131,262,
-1,2,3,5,9,17,-33,66,-131,-262,
-1,2,3,5,9,17,-33,-66,132,263,
-1,2,3,5,9,17,-33,-66,132,-263,
-1,2,3,5,9,17,-33,-66,-132,264,
-1,2,3,5,9,17,-33,-66,-132,-264,
-1,2,3,5,9,-17,34,67,133,265,
-1,2,3,5,9,-17,34,67,133,-265,
-1,2,3,5,9,-17,34,67,-133,266,
-1,2,3,5,9,-17,34,67,-133,-266,
-1,2,3,5,9,-17,34,-67,134,267,
-1,2,3,5,9,-17,34,-67,134,-267,
-1,2,3,5,9,-17,34,-67,-134,268,
-1,2,3,5,9,-17,34,-67,-134,-268,
-1,2,3,5,9,-17,-34,68,135,269,
-1,2,3,5,9,-17,-34,68,135,-269,
-1,2,3,5,9,-17,-34,68,-135,270,
-1,2,3,5,9,-17,-34,68,-135,-270,
-1,2,3,5,9,-17,-34,-68,136,271,
-1,2,3,5,9,-17,-34,-68,136,-271,
-1,2,3,5,9,-17,-34,-68,-136,272,
-1,2,3,5,9,-17,-34,-68,-136,-272,
-1,2,3,5,-9,18,35,69,137,273,
-1,2,3,5,-9,18,35,69,137,-273,
-1,2,3,5,-9,18,35,69,-137,274,
-1,2,3,5,-9,18,35,69,-137,-274,
-1,2,3,5,-9,18,35,-69,138,275,
-1,2,3,5,-9,18,35,-69,138,-275,
